codusu,ano4,trimestre,region,aglomerado,fecha_nacimiento,edad,asistencia_educacion,nivel_ed,tipo_establecimiento,codigo_actividad,sexo,categoria_ocupacion,cat_cantidad_empleos,alfabetismo,educacion,experiencia_potencial,salario_horario
TQRMNOPTPHJMKOCDEIGED00790985,2022,3,Pampeana,30,01/01/1900,40,asistio,"Primaria
Completa",Privada,4808,Varon,Cuenta propia,unico,Sabe leer y escribir,8,27,35.7142857142857
TQRMNOQXYHMOKQCDEOHCH00711733,2022,3,Patagonia,91,15/08/1973,49,asistio,"Superior
Universitaria
Completa",Estatal,8401,Mujer,Obrero o empleado,multiples,Sabe leer y escribir,16,28,863.636363636364
TQRMNOQPUHKLKMCDEHNHB00790769,2022,3,Cuyo,27,09/07/1973,49,asistio,"Secundaria
Completa",Privada,4809,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,31,416.666666666667
TQRMNOTRYHJKLMCDEHPJB00784959,2022,3,Noroeste,29,11/11/1988,33,asiste actualmente,"Superior
Universitaria
Incompleta",Estatal,8600,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,15,555.555555555556
TQRMNORRUHJMLLCDEHIBB00784300,2022,3,Noroeste,22,08/09/1963,58,asistio,"Superior
Universitaria
Completa",Estatal,8401,Mujer,Obrero o empleado,unico,Sabe leer y escribir,16,37,343.75
TQRMNOTPQHKLKTCDEGLDF00789492,2022,3,Noreste,15,01/02/2003,19,asiste actualmente,"Superior
Universitaria
Incompleta",Privada,4811,Varon,Cuenta propia,unico,Sabe leer y escribir,14,0,240
TQRMNOPRVHJOKSCDEIMBF00786840,2022,3,Pampeana,36,21/12/2001,20,asistio,"Primaria
Incompleta",Privada,4000,Varon,Obrero o empleado,unico,Sabe leer y escribir,7,8,200
TQRMNOQRPHMONMCDEIJAH00791621,2022,3,Gran Buenos Aires,33,10/07/1990,32,asiste actualmente,"Superior
Universitaria
Incompleta",Privada,9301,Varon,Obrero o empleado,unico,Sabe leer y escribir,14,13,260.416666666667
TQRMNOPYYHMOLPCDEGOIH00710801,2022,3,Noroeste,18,02/05/1979,43,asistio,"Superior
Universitaria
Completa",Estatal,8501,Mujer,Obrero o empleado,unico,Sabe leer y escribir,19,19,500
TQRMNOPUXHLMLLCDEGOIH00706476,2022,3,Noroeste,18,28/03/1999,23,asistio,"Secundaria
Incompleta",Privada,4000,Varon,Obrero o empleado,unico,Sabe leer y escribir,12,6,187.5
TQRMNOQVUHKMRLCDEIJAH00791732,2022,3,Gran Buenos Aires,33,03/05/1995,27,asistio,"Secundaria
Incompleta",Privada,9700,Mujer,Obrero o empleado,unico,Sabe leer y escribir,11,11,416.666666666667
TQRMNORPQHJOKOCDEHPJB00784933,2022,3,Noroeste,29,11/02/1995,27,asistio,"Superior
Universitaria
Completa",Privada,5601,Varon,Obrero o empleado,multiples,Sabe leer y escribir,16,6,414.473684210526
TQRMNOPXPHMMKSCDEHGHJ00710532,2022,3,Patagonia,20,29/05/1973,49,asistio,"Secundaria
Incompleta",Privada,4000,Varon,Cuenta propia,unico,Sabe leer y escribir,11,33,416.666666666667
TQRMNORRUHLNLQCDEGLDF00705438,2022,3,Noreste,15,01/01/1900,38,asistio,"Primaria
Incompleta",Privada,4000,Varon,Cuenta propia,unico,Sabe leer y escribir,4,29,625
TQRMNOQXSHKKKRCDEFJAH00787470,2022,3,Pampeana,3,16/05/1979,43,asistio,"Superior
Universitaria
Incompleta",Privada,9700,Mujer,Obrero o empleado,unico,Sabe leer y escribir,15,23,1212.5
TQRMNORUXHMMLRCDEGGFB00709554,2022,3,Cuyo,10,01/01/1900,29,asiste actualmente,"Superior
Universitaria
Incompleta",Privada,1400,Mujer,Obrero o empleado,multiples,Sabe leer y escribir,16,8,375
TQRMNOVPVHKMLOCDEOHCH00792975,2022,3,Patagonia,91,26/08/1974,47,asistio,"Superior
Universitaria
Completa",Estatal,8501,Mujer,Obrero o empleado,unico,Sabe leer y escribir,16,26,625
TQRMNOQPXHJMKOCDEHIBB00784199,2022,3,Noroeste,22,01/01/1900,21,asistio,"Secundaria
Completa",Privada,5601,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,3,156.25
TQRMNOQWWHMKLMCDEGKDB00712697,2022,3,Pampeana,14,03/01/1976,46,asistio,"Secundaria
Completa",Privada,5601,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,28,281.25
TQRMNOQUTHLOLOCDEGLDF00708079,2022,3,Noreste,15,24/07/1967,55,asistio,"Secundaria
Completa",Privada,9700,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,37,333.333333333333
TQRMNOSSPHLLLQCDEGOIH00706826,2022,3,Noroeste,18,15/08/1983,39,asistio,"Superior
Universitaria
Incompleta",Privada,4804,Mujer,Cuenta propia,unico,Sabe leer y escribir,15,19,162.037037037037
TQRMNOPVQHMMKTCDEGLDF00710872,2022,3,Noreste,15,20/10/1963,58,asistio,"Superior
Universitaria
Completa",Estatal,3600,Mujer,Obrero o empleado,unico,Sabe leer y escribir,16,37,312.5
TQRMNOPTUHKLKTCDEGPDJ00789812,2022,3,Noroeste,19,26/10/1964,57,asistio,"Secundaria
Completa",Estatal,6500,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,39,557.142857142857
TQRMNORPXHJLLNCDEGPDJ00784004,2022,3,Noroeste,19,12/06/1996,26,asistio,"Superior
Universitaria
Completa",Estatal,8401,Mujer,Obrero o empleado,unico,Sabe leer y escribir,16,5,375
TQRMNOSRTHMOKRCDEGNFJ00710436,2022,3,Patagonia,17,01/01/1900,40,asistio,"Superior
Universitaria
Completa",Estatal,8600,Mujer,Obrero o empleado,unico,Sabe leer y escribir,16,19,600
TQRMNOTWPHLLKUCDEHLEH00707832,2022,3,Noroeste,25,01/01/1900,34,asistio,"Superior
Universitaria
Incompleta",Estatal,8501,Mujer,Obrero o empleado,unico,Sabe leer y escribir,15,14,406.25
TQRMNOSTQHMMLMCDEHPJB00710101,2022,3,Noroeste,29,30/11/1969,52,asistio,"Primaria
Completa",Privada,9700,Mujer,Obrero o empleado,unico,Sabe leer y escribir,8,39,122.222222222222
TQRMNORRTHLNRMCDEIJAH00786452,2022,3,Gran Buenos Aires,33,02/07/1989,33,asistio,"Secundaria
Incompleta",Privada,4805,Varon,Obrero o empleado,unico,Sabe leer y escribir,10,18,295.138888888889
TQRMNOQTPHJKKMCDEHJGH00784477,2022,3,Noroeste,23,12/04/1965,57,asistio,"Superior
Universitaria
Completa",Estatal,8501,Mujer,Obrero o empleado,multiples,Sabe leer y escribir,16,36,1484.375
TQRMNOQSQHLOLNCDEGGFB00704656,2022,3,Cuyo,10,01/01/1900,36,asistio,"Secundaria
Completa",Estatal,8401,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,18,781.25
TQRMNOQVUHMMKNCDEOJAH00711598,2022,3,Patagonia,93,25/07/1987,35,asistio,"Superior
Universitaria
Completa",Estatal,8401,Mujer,Obrero o empleado,unico,Sabe leer y escribir,16,14,500
TQRMNOQSXHKLLSCDEHNHB00790602,2022,3,Cuyo,27,03/12/1994,27,asiste actualmente,"Superior
Universitaria
Completa",Privada,2202,Mujer,Obrero o empleado,unico,Sabe leer y escribir,22,0,500
TQRMNOPYWHMOKNCDEFIAH00711048,2022,3,Pampeana,2,19/01/1960,62,asistio,"Superior
Universitaria
Completa",Estatal,8600,Varon,Obrero o empleado,unico,Sabe leer y escribir,16,41,562.5
TQRMNOPPTHMMLOCDEIGED00709380,2022,3,Pampeana,30,08/03/1983,39,asistio,"Secundaria
Incompleta",Privada,5602,Mujer,Obrero o empleado,unico,Sabe leer y escribir,11,23,83.3333333333333
TQRMNOTPXHKKLPCDEGOIH00789644,2022,3,Noroeste,18,10/09/1995,26,asiste actualmente,"Superior
Universitaria
Incompleta",Privada,8509,Varon,Cuenta propia,unico,Sabe leer y escribir,17,4,416.666666666667
TQSMNOPSWHJMKQCDEOHCH00792980,2022,3,Patagonia,91,26/08/1999,22,asistio,"Secundaria
Incompleta",Estatal,8401,Mujer,Obrero o empleado,unico,Sabe leer y escribir,10,7,1750
TQRMNOTWTHMMKUCDEHLEH00714272,2022,3,Noroeste,25,01/01/1900,30,asiste actualmente,"Superior
Universitaria
Incompleta",Privada,1009,Mujer,Cuenta propia,unico,Sabe leer y escribir,13,12,166.666666666667
TQRMNOPTRHMMKMCDEIJAH00792200,2022,3,Gran Buenos Aires,33,27/10/1999,22,asiste actualmente,"Superior
Universitaria
Incompleta",Privada,5601,Mujer,Obrero o empleado,multiples,Sabe leer y escribir,15,2,590.277777777778
TQRMNORSRHKLLLCDEFNFF00788155,2022,3,Noreste,7,05/05/1967,55,asistio,"Superior
Universitaria
Completa",Estatal,8401,Varon,Obrero o empleado,unico,Sabe leer y escribir,16,34,562.5
TQRMNOQTRHJOKRCDEHPJB00784873,2022,3,Noroeste,29,14/12/1994,27,asistio,"Secundaria
Incompleta",Privada,4000,Varon,Cuenta propia,unico,Sabe leer y escribir,10,12,312.5
TQRMNOQTVHMOLPCDEFLID00710855,2022,3,Pampeana,5,23/11/1974,47,asistio,"Secundaria
Completa",Estatal,8600,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,29,572.916666666667
TQRMNOPSYHKNKQCDEGKDB00789212,2022,3,Pampeana,14,01/01/1900,46,asistio,"Secundaria
Completa",Privada,1600,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,28,520.833333333333
TQRMNOTSWHKMOLCDEIIAD00791538,2022,3,Gran Buenos Aires,32,22/09/1958,63,asistio,"Superior
Universitaria
Completa",Privada,9700,Mujer,Obrero o empleado,unico,Sabe leer y escribir,16,42,625
TQRMNOQYYHJMMPCDEFKID00782068,2022,3,Pampeana,4,01/01/1900,50,asistio,"Secundaria
Completa",Privada,8101,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,32,600
TQSMNOPVYHJNLMCDEIGED00791015,2022,3,Pampeana,30,17/07/1984,38,asistio,"Secundaria
Completa",Privada,4904,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,20,1000
TQSMNOPXVHLNLLCDEFOCD00782674,2022,3,Noreste,8,07/01/1983,39,asistio,"Secundaria
Incompleta",Privada,4808,Varon,Obrero o empleado,unico,Sabe leer y escribir,9,25,291.666666666667
TQRMNOQSSHKOKTCDEFNFF00788178,2022,3,Noreste,7,22/04/2000,22,asistio,"Secundaria
Incompleta",Privada,4000,Varon,Obrero o empleado,unico,Sabe leer y escribir,10,7,750
TQRMNOQQPHMNLUCDEIKAH00709825,2022,3,Pampeana,34,03/10/1983,38,asistio,"Primaria
Completa",Privada,1001,Varon,Obrero o empleado,unico,Sabe leer y escribir,8,25,961.538461538462
TQRMNOSUTHJMLSCDEHPJB00790922,2022,3,Noroeste,29,12/01/1976,46,asistio,"Secundaria
Incompleta",Estatal,8401,Varon,Obrero o empleado,unico,Sabe leer y escribir,12,29,541.666666666667
TQRMNOPXVHJOKOCDEGPDJ00784055,2022,3,Noroeste,19,01/10/1975,46,asistio,"Secundaria
Incompleta",Privada,4000,Varon,Obrero o empleado,unico,Sabe leer y escribir,12,29,250
TQRMNOQQRHMNLQCDEFNFF00713754,2022,3,Noreste,7,15/07/1974,48,asistio,"Primaria
Incompleta",Estatal,8101,Mujer,Obrero o empleado,unico,Sabe leer y escribir,7,36,275
TQRMNORWQHKMLLCDEGKDB00789352,2022,3,Pampeana,14,01/01/1900,42,asistio,"Secundaria
Completa",Privada,9503,Varon,Cuenta propia,unico,Sabe leer y escribir,13,24,364.583333333333
TQRMNOSXVHMMLQCDEIMBF00709566,2022,3,Pampeana,36,12/10/1990,31,asistio,"Superior
Universitaria
Completa",Estatal,8401,Varon,Obrero o empleado,multiples,Sabe leer y escribir,19,7,475
TQRMNOSPYHMLMMCDEHPJB00717870,2022,3,Noroeste,29,01/01/1900,34,asistio,"Superior
Universitaria
Completa",Estatal,8401,Mujer,Obrero o empleado,unico,Sabe leer y escribir,19,10,1250
TQRMNOPQSHKMLNCDEGPDJ00789809,2022,3,Noroeste,19,08/07/1979,43,asistio,"Superior
Universitaria
Incompleta",Privada,700,Varon,Obrero o empleado,unico,Sabe leer y escribir,16,22,312.5
TQRMNOPWWHLMKUCDEGKDB00704907,2022,3,Pampeana,14,01/01/1900,30,asiste actualmente,"Superior
Universitaria
Incompleta",Privada,6900,Mujer,Obrero o empleado,unico,Sabe leer y escribir,18,7,583.333333333333
TQRMNOPYYHKLKMCDEHGHJ00789954,2022,3,Patagonia,20,16/01/1988,34,asistio,"Superior
Universitaria
Completa",Estatal,8401,Mujer,Obrero o empleado,unico,Sabe leer y escribir,16,13,511.904761904762
TQRMNORUTHLOLMCDEGPDJ00705265,2022,3,Noroeste,19,13/08/1971,50,asistio,"Secundaria
Incompleta",Privada,8101,Mujer,Patron,unico,Sabe leer y escribir,9,36,111.111111111111
TQRMNORUSHJOMMCDEHJGH00784340,2022,3,Noroeste,23,24/03/1957,65,asistio,"Secundaria
Completa",Privada,4000,Varon,Cuenta propia,unico,Sabe leer y escribir,13,47,375
TQSMNOQQRHMMMLCDEGGFB00711638,2022,3,Cuyo,10,01/01/1900,34,asistio,"Secundaria
Completa",Privada,4803,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,16,535.714285714286
TQRMNORWUHLMKPCDEFNFF00707993,2022,3,Noreste,7,16/10/1992,29,asistio,"Secundaria
Completa",Privada,4807,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,11,416.666666666667
TQRMNORWSHLNKTCDEIIAD00703125,2022,3,Gran Buenos Aires,32,29/12/1988,33,asistio,"Superior
Universitaria
Incompleta",Privada,8600,Varon,Cuenta propia,unico,Sabe leer y escribir,15,13,2083.33333333333
TQRMNOQPYHMNLUCDEIKAH00708962,2022,3,Pampeana,34,18/09/1992,29,asistio,"Secundaria
Incompleta",Privada,1001,Mujer,Obrero o empleado,unico,Sabe leer y escribir,12,12,750
TQRMNORUSHLOLNCDEHNHB00707696,2022,3,Cuyo,27,13/07/1988,34,asistio,"Secundaria
Completa",Privada,4807,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,16,416.666666666667
TQRMNORUWHKKLUCDEIJAH00792326,2022,3,Gran Buenos Aires,33,07/04/1994,28,asiste actualmente,"Superior
Universitaria
Incompleta",Estatal,8401,Mujer,Obrero o empleado,multiples,Sabe leer y escribir,16,7,423.690677966102
TQRMNOPPVHMMKOCDEFIAH00787328,2022,3,Pampeana,2,01/01/1900,30,asistio,"Superior
Universitaria
Completa",Privada,4804,Varon,Cuenta propia,unico,Sabe leer y escribir,16,9,277.777777777778
TQRMNOSWTHKOKPCDEHIBB00790054,2022,3,Noroeste,22,04/09/1991,31,asistio,"Secundaria
Incompleta",Privada,9700,Mujer,Obrero o empleado,unico,Sabe leer y escribir,10,16,290
TQRMNOPTWHMOKTCDEGJBF00712730,2022,3,Pampeana,13,18/04/1963,59,asistio,"Primaria
Completa",Privada,9700,Mujer,Obrero o empleado,unico,Sabe leer y escribir,8,46,500
TQRMNOSWWHMMKSCDEIMBF00709470,2022,3,Pampeana,36,08/01/1984,38,asistio,"Secundaria
Incompleta",Privada,8101,Mujer,Obrero o empleado,multiples,Sabe leer y escribir,9,24,264.705882352941
TQRMNORURHKNLNCDEHLEH00790435,2022,3,Noroeste,25,01/01/1900,30,asistio,"Secundaria
Completa",Privada,4804,Mujer,Cuenta propia,unico,Sabe leer y escribir,13,12,145.833333333333
TQRMNOSSSHJOKNCDEFJAH00781874,2022,3,Pampeana,3,15/03/1997,25,asistio,"Superior
Universitaria
Incompleta",Privada,1800,Mujer,Cuenta propia,unico,Sabe leer y escribir,15,5,166.666666666667
TQRMNOQUUHMNLQCDEHJGH00714206,2022,3,Noroeste,23,27/09/1991,30,asistio,"Secundaria
Completa",Privada,1009,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,12,260.416666666667
TQRMNORRRHLOKPCDEGOIH00706596,2022,3,Noroeste,18,14/06/1971,51,asistio,"Primaria
Completa",Privada,4803,Varon,Obrero o empleado,unico,Sabe leer y escribir,8,38,260.416666666667
TQRMNOQRYHMKSRCDEIJAH00719446,2022,3,Gran Buenos Aires,33,06/04/1999,23,asistio,"Secundaria
Completa",Estatal,8600,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,5,500
TQRMNORSUHKLLNCDEIGED00791051,2022,3,Pampeana,30,01/01/1900,35,asistio,"Superior
Universitaria
Completa",Estatal,8501,Mujer,Obrero o empleado,unico,Sabe leer y escribir,19,11,500
TQRMNOPXRHKMLQCDEFIAH00787272,2022,3,Pampeana,2,30/03/1958,64,asistio,"Superior
Universitaria
Incompleta",Privada,7100,Varon,Obrero o empleado,unico,Sabe leer y escribir,15,44,166.666666666667
TQRMNORWUHLLKTCDEFJAH00709891,2022,3,Pampeana,3,01/01/1900,24,asistio,"Primaria
Completa",Privada,4904,Varon,Obrero o empleado,unico,Sabe leer y escribir,8,11,380.208333333333
TQRMNOUYSHKOLQCDEFLID00787846,2022,3,Pampeana,5,26/04/1996,26,asistio,"Secundaria
Incompleta",Privada,1009,Varon,Obrero o empleado,unico,Sabe leer y escribir,9,12,361.979166666667
TQRMNOQTSHJOKPCDEIMBF00786736,2022,3,Pampeana,36,25/06/1950,72,asistio,"Secundaria
Completa",Privada,9402,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,54,500
TQRMNOUPPHMKKRCDEHPJB00710207,2022,3,Noroeste,29,09/08/1961,60,asistio,"Secundaria
Incompleta",Privada,9000,Mujer,Cuenta propia,unico,Sabe leer y escribir,11,44,223.214285714286
TQRMNOQYXHKMKSCDEGPDJ00789842,2022,3,Noroeste,19,02/05/1969,53,asistio,"Secundaria
Incompleta",Privada,4502,Varon,Obrero o empleado,unico,Sabe leer y escribir,10,38,178.571428571429
TQRMNOQSSHJNKOCDEIKAH00786701,2022,3,Pampeana,34,18/03/2002,20,asistio,"Secundaria
Completa",Privada,1009,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,2,357.142857142857
TQRMNOQQQHMOMLCDEHPJB00710064,2022,3,Noroeste,29,06/01/1975,47,asistio,"Superior
Universitaria
Completa",Privada,8501,Mujer,Obrero o empleado,unico,Sabe leer y escribir,16,26,600
TQRMNOPXPHLLLQCDEGJBF00703295,2022,3,Pampeana,13,21/12/1982,39,asistio,"Secundaria
Incompleta",Privada,4803,Mujer,Obrero o empleado,unico,Sabe leer y escribir,12,22,390.625
TQRMNOQQSHMOLMCDEGLDF00709813,2022,3,Noreste,15,14/08/1979,43,asistio,"Superior
Universitaria
Completa",Privada,8501,Mujer,Patron,unico,Sabe leer y escribir,19,19,583.333333333333
TQRMNOSXVHKOMSCDEIJAH00791757,2022,3,Gran Buenos Aires,33,01/09/1979,43,asistio,"Superior
Universitaria
Completa",Privada,3200,Mujer,Cuenta propia,unico,Sabe leer y escribir,16,22,833.333333333333
TQRMNOTTPHLOLQCDEGIBJ00707622,2022,3,Noreste,12,08/08/2003,19,asiste actualmente,"Secundaria
Incompleta",Otra,8101,Varon,Obrero o empleado,unico,Sabe leer y escribir,11,3,489.583333333333
TQRMNOQYPHJOKOCDEFMDB00782473,2022,3,Pampeana,6,01/01/1900,43,asistio,"Superior
Universitaria
Completa",Privada,6800,Varon,Cuenta propia,unico,Sabe leer y escribir,16,22,625
TQRMNOPSRHKOKSCDEFOCD00788317,2022,3,Noreste,8,01/07/1972,50,asistio,"Superior
Universitaria
Completa",Estatal,8600,Varon,Obrero o empleado,unico,Sabe leer y escribir,16,29,531.25
TQRMNOSYTHLOPOCDEIJAH00713334,2022,3,Gran Buenos Aires,33,14/11/1990,31,asistio,"Primaria
Completa",Privada,4807,Varon,Obrero o empleado,unico,Sabe leer y escribir,8,18,500
TQRMNOPXWHLOLLCDEFKID00706396,2022,3,Pampeana,4,01/01/1900,36,asistio,"Superior
Universitaria
Completa",Privada,6500,Mujer,Obrero o empleado,unico,Sabe leer y escribir,16,15,444.444444444444
TQRMNOPTYHLOLNCDEGKDB00708354,2022,3,Pampeana,14,01/01/1900,26,asistio,"Superior
Universitaria
Completa",Estatal,8501,Varon,Obrero o empleado,multiples,Sabe leer y escribir,19,2,499.935714285714
TQRMNOPXTHMLKSCDEFNFF00711591,2022,3,Noreste,7,26/06/1989,33,asistio,"Secundaria
Completa",Privada,4804,Mujer,Patron,unico,Sabe leer y escribir,13,15,364.583333333333
TQRMNOPSSHKMKTCDEHLEH00790339,2022,3,Noroeste,25,01/01/1900,52,asiste actualmente,"Superior
Universitaria
Completa",Estatal,8401,Varon,Obrero o empleado,unico,Sabe leer y escribir,20,27,514.285714285714
TQRMNOSPXHLMLTCDEHNHB00706380,2022,3,Cuyo,27,27/06/1962,60,asistio,"Superior
Universitaria
Completa",Estatal,8501,Varon,Obrero o empleado,multiples,Sabe leer y escribir,19,36,820.512820512821
TQRMNOQXPHMOLMCDEHMHF00710743,2022,3,Cuyo,26,05/03/1969,53,asistio,"Secundaria
Completa",Privada,4807,Varon,Cuenta propia,unico,Sabe leer y escribir,13,35,69.4444444444444
TQRMNOQQPHMMLOCDEFNFF00709629,2022,3,Noreste,7,18/06/1985,37,asistio,"Secundaria
Incompleta",Privada,101,Varon,Obrero o empleado,unico,Sabe leer y escribir,10,22,343.75
TQRMNOQYXHMOKOCDEFOCD00710747,2022,3,Noreste,8,22/02/1978,44,asistio,"Secundaria
Incompleta",Privada,4808,Mujer,Cuenta propia,unico,Sabe leer y escribir,11,28,102.040816326531
TQRMNOSQPHJMTRCDEIJAH00786319,2022,3,Gran Buenos Aires,33,30/03/1956,66,asistio,"Primaria
Completa",Privada,3600,Mujer,Cuenta propia,unico,Sabe leer y escribir,8,53,312.5
TQRMNOPSUHMMKRCDEHJGH00709256,2022,3,Noroeste,23,01/04/1994,28,asistio,"Secundaria
Incompleta",Privada,4502,Varon,Obrero o empleado,unico,Sabe leer y escribir,8,15,681.818181818182
TQRMNORRRHMNMLCDEIJAH00792121,2022,3,Gran Buenos Aires,33,13/02/1973,49,asistio,"Superior
Universitaria
Completa",Estatal,8600,Mujer,Obrero o empleado,unico,Sabe leer y escribir,16,28,464.285714285714
TQRMNOQPUHLLKOCDEGLDF00705165,2022,3,Noreste,15,14/12/1981,40,asistio,"Secundaria
Incompleta",Privada,4805,Varon,Cuenta propia,unico,Sabe leer y escribir,10,25,364.583333333333
TQRMNOSWXHLNKPCDEOHCH00708167,2022,3,Patagonia,91,18/11/1973,48,asistio,"Secundaria
Incompleta",Estatal,8401,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,30,388.888888888889
TQRMNOPVPHLOKRCDEFIAH00706266,2022,3,Pampeana,2,08/05/1981,41,asistio,"Superior
Universitaria
Completa",Estatal,8501,Mujer,Obrero o empleado,unico,Sabe leer y escribir,16,20,875
TQRMNOPVQHMMKTCDEGLDF00710872,2022,3,Noreste,15,01/12/1995,26,asiste actualmente,"Superior
Universitaria
Incompleta",Estatal,3600,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,8,300
TQRMNORWQHJNMLCDEGJBF00783251,2022,3,Pampeana,13,16/09/1980,41,asistio,"Secundaria
Incompleta",Privada,4000,Varon,Patron,unico,Sabe leer y escribir,11,25,117.1875
TQRMNOPSVHJOMMCDEHJGH00790192,2022,3,Noroeste,23,04/06/1991,31,asistio,"Secundaria
Incompleta",Estatal,8101,Mujer,Obrero o empleado,unico,Sabe leer y escribir,11,15,375
TQRMNOUQWHMOKOCDEHIBB00710584,2022,3,Noroeste,22,20/04/1975,47,asistio,"Secundaria
Incompleta",Privada,4803,Varon,Patron,unico,Sabe leer y escribir,10,32,240.384615384615
TQRMNOSVUHMMKSCDEIJAH00791608,2022,3,Gran Buenos Aires,33,01/01/1900,74,asistio,"Secundaria
Completa",Privada,8000,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,56,283.333333333333
TQRMNOSTRHLKLLCDEIKAH00703490,2022,3,Pampeana,34,24/07/1990,32,asistio,"Superior
Universitaria
Completa",Estatal,8401,Varon,Obrero o empleado,multiples,Sabe leer y escribir,23,4,984.848484848485
TQSMNOPQPHMOLTCDEFKID00710249,2022,3,Pampeana,4,26/02/1991,31,asistio,"Secundaria
Incompleta",Privada,1009,Varon,Obrero o empleado,unico,Sabe leer y escribir,11,15,250
TQRMNOPRTHLOLTCDEHPJB00707115,2022,3,Noroeste,29,19/01/1971,51,asistio,"Secundaria
Incompleta",Privada,5601,Varon,Obrero o empleado,unico,Sabe leer y escribir,10,36,244.791666666667
TQRMNOPUXHMMLLCDEIJAH00792251,2022,3,Gran Buenos Aires,33,01/01/1900,50,asistio,"Primaria
Completa",Privada,4807,Varon,Obrero o empleado,unico,Sabe leer y escribir,8,37,555.555555555556
TQRMNOSXQHKMKPCDEHGHJ00789981,2022,3,Patagonia,20,13/11/1993,28,asistio,"Secundaria
Incompleta",Privada,48,Varon,Obrero o empleado,unico,Sabe leer y escribir,12,11,397.727272727273
TQSMNOPXVHJMMNCDEFKID00782153,2022,3,Pampeana,4,01/01/1900,48,asistio,"Primaria
Completa",Privada,2500,Varon,Obrero o empleado,unico,Sabe leer y escribir,8,35,625
TQRMNOQPRHLMLUCDEHJGH00711180,2022,3,Noroeste,23,16/04/1988,34,asistio,"Secundaria
Completa",Privada,1009,Varon,Cuenta propia,unico,Sabe leer y escribir,13,16,178.571428571429
TQRMNORVSHJOPOCDEIJAH00792242,2022,3,Gran Buenos Aires,33,15/05/1973,49,asistio,"Primaria
Completa",Privada,4000,Varon,Cuenta propia,unico,Sabe leer y escribir,8,36,625
TQRMNOQVVHKOPMCDEIJAH00791662,2022,3,Gran Buenos Aires,33,19/05/1992,30,asistio,"Secundaria
Incompleta",Privada,4502,Varon,Cuenta propia,unico,Sabe leer y escribir,9,16,375
TQRMNOPVYHMOMMCDEHJGH00712291,2022,3,Noroeste,23,14/06/2001,21,asistio,"Secundaria
Completa",Privada,1009,Varon,Obrero o empleado,unico,Sabe leer y escribir,13,3,333.333333333333
TQRMNOPSTHLMLRCDEHNHB00713082,2022,3,Cuyo,27,01/01/1900,41,asistio,"Secundaria
Completa",Privada,9700,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,23,250
TQRMNOPXSHKMLLCDEOJAH00793110,2022,3,Patagonia,93,17/06/1957,65,asistio,"Superior
Universitaria
Completa",Estatal,8401,Varon,Obrero o empleado,unico,Sabe leer y escribir,19,41,1000
TQRMNOPUPHMMLSCDEIJAH00713451,2022,3,Gran Buenos Aires,33,22/06/1962,60,asistio,"Primaria
Completa",Privada,8501,Mujer,Obrero o empleado,unico,Sabe leer y escribir,8,47,571.428571428571
TQRMNOSRPHMNLPCDEHMHF00717469,2022,3,Cuyo,26,01/02/1962,60,asistio,"Secundaria
Incompleta",Estatal,5202,Varon,Obrero o empleado,unico,Sabe leer y escribir,11,44,515.625
TQRMNORPXHJLOQCDEIIAD00785720,2022,3,Gran Buenos Aires,32,10/04/1964,58,asistio,"Superior
Universitaria
Completa",Privada,8101,Mujer,Obrero o empleado,unico,Sabe leer y escribir,16,37,729.166666666667
TQRMNOTXUHKMLLCDEHLEH00790394,2022,3,Noroeste,25,01/01/1900,42,asistio,"Secundaria
Completa",Privada,9700,Mujer,Obrero o empleado,unico,Sabe leer y escribir,13,24,119.047619047619
TQRMNOQYYHMKKOCDEFMDB00709591,2022,3,Pampeana,6,01/01/1900,49,asistio,"Superior
Universitaria
Completa",Privada,2100,Varon,Obrero o empleado,unico,Sabe leer y escribir,16,28,666.666666666667
TQRMNOQWRHLOKRCDEOHCH00704936,2022,3,Patagonia,91,01/09/1984,37,asistio,"Secundaria
Incompleta",Privada,9602,Mujer,Cuenta propia,unico,Sabe leer y escribir,10,22,333.333333333333
